mean,stdev,variance,skew,kurtosis,max,min,rms,en,fine_stdev,label
111.1973,17.0321,290.0918,0.6864,-1.5000,130.8000,100.0200,112.0636,12558.2415,14.1378,ECU5
110.2733,11.9302,142.3306,0.5581,-1.5000,123.7160,100.9440,110.7027,12255.0951,9.4381,ECU5
119.3013,11.0035,121.0781,-0.6184,-1.5000,127.4120,106.7760,119.6392,14313.5269,11.0035,ECU5
109.9587,3.2352,10.4667,0.0582,-1.5000,113.2440,106.7760,109.9904,12097.8861,3.2352,ECU5
113.7573,13.0030,169.0793,0.6535,-1.5000,128.6440,104.6200,114.2517,13053.4504,13.0030,ECU5
167.9053,3.9723,15.7790,0.4801,-1.5000,172.3200,164.6200,167.9367,28202.7203,3.9723,ECU5
115.5027,4.7947,22.9887,-0.1944,-1.5000,120.0200,110.4720,115.5690,13356.1918,4.7947,ECU5
113.8600,14.9022,222.0766,0.6102,-1.5000,130.8000,102.7720,114.5083,13112.1507,14.9022,ECU5
119.6093,6.1703,38.0721,-0.1217,-1.5000,125.5640,113.2440,119.7154,14331.7740,6.1703,ECU5
115.9133,5.3907,29.0600,-0.0350,-1.5000,121.2520,110.4720,115.9969,13455.2742,5.3907,ECU5
116.9400,4.2343,17.9293,0.3818,-1.5000,121.5600,113.2440,116.9911,13686.9165,4.2343,ECU5
110.4787,15.0441,226.3259,0.6599,-1.5000,127.7200,100.0200,111.1594,12356.4197,12.2673,ECU5
111.3000,15.0832,227.5041,0.6807,-1.5000,128.6440,101.2520,111.9793,12539.3594,12.6443,ECU5
104.3187,2.6732,7.1457,-0.7071,-1.5000,105.8720,101.2320,104.3415,10887.1480,13.0975,ECU5
117.5560,3.5520,12.6169,0.1581,-1.5000,121.2520,114.1680,117.5918,13827.8244,3.5520,ECU5
112.8400,16.0208,256.6668,0.5287,-1.5000,130.8000,100.0200,113.5957,12903.9768,11.5586,ECU5
114.3733,2.7947,7.8105,0.6211,-1.5000,117.5560,112.3200,114.3961,13086.4664,2.7947,ECU5
108.8293,2.5830,6.6721,-0.6958,-1.5000,110.4720,105.8520,108.8498,11848.2719,2.5830,ECU5
110.7933,18.0562,326.0268,0.4635,-1.5000,130.8000,95.7080,111.7699,12492.5139,7.6959,ECU5
114.3733,14.6238,213.8551,0.5402,-1.5000,130.8000,102.7720,114.9949,13223.8294,14.6238,ECU5
108.2133,3.0851,9.5180,0.1217,-1.5000,111.3960,105.2360,108.2426,11716.4709,3.0851,ECU5
116.6320,3.8592,14.8936,0.1457,-1.5000,120.6360,112.9360,116.6746,13612.9525,3.8592,ECU5
114.0653,14.6756,215.3729,0.6291,-1.5000,130.8000,103.3880,114.6930,13154.4822,14.6756,ECU5
113.1413,3.2058,10.2769,-0.5280,-1.5000,115.7080,109.5480,113.1716,12807.8126,3.2058,ECU5
117.0427,3.2058,10.2769,0.5280,-1.5000,120.6360,114.4760,117.0719,13705.8371,3.2058,ECU5
129.3560,18.8001,353.4453,0.6308,-1.5000,150.8000,115.7080,130.2636,16968.6050,7.6091,ECU5
115.7080,13.2225,174.8344,0.6349,-1.5000,130.8000,106.1600,116.2106,13504.8975,13.2225,ECU5
128.9453,17.1289,293.3997,0.6815,-1.5000,148.6440,117.5560,129.7016,16822.4988,5.7236,ECU5
113.7640,14.8058,219.2115,0.6848,-1.5000,130.8000,104.0040,114.4045,13088.3887,14.3884,ECU5
111.9093,3.6094,13.0280,0.6156,-1.5000,116.0160,109.2400,111.9481,12532.3842,3.6094,ECU5
118.2747,4.4242,19.5736,-0.6119,-1.5000,121.5600,113.2440,118.3298,14001.9458,4.4242,ECU5
113.4560,15.0597,226.7945,0.6905,-1.5000,130.8000,103.6960,114.1204,13023.4603,14.4377,ECU5
115.9133,5.1753,26.7833,0.3818,-1.5000,121.5600,111.3960,115.9903,13453.7564,5.1753,ECU5
113.4493,13.7409,188.8110,0.5656,-1.5000,128.9520,102.7720,114.0027,12996.6252,13.7409,ECU5
110.8893,11.1614,124.5763,0.6770,-1.5000,123.7160,103.3880,111.2632,12379.4951,12.3046,ECU5
130.7933,17.3270,300.2237,0.7069,-1.5000,150.8000,120.6360,131.5562,17307.0452,5.7813,ECU5
111.7040,3.2156,10.3402,-0.6780,-1.5000,113.8600,108.0080,111.7349,12484.6771,3.2156,ECU5
113.2440,9.3218,86.8954,0.5407,-1.5000,123.7160,105.8520,113.4995,12882.1338,9.3218,ECU5
147.4947,3.5698,12.7434,-0.2587,-1.5000,150.7800,143.6960,147.5235,21763.1723,3.5698,ECU5
111.6013,3.1157,9.7077,-0.6993,-1.5000,113.5520,108.0080,111.6303,12461.3294,3.1157,ECU5
118.9933,6.2845,39.4950,0.3982,-1.5000,125.8720,113.5520,119.1039,14185.7434,6.2845,ECU5
109.9653,13.3488,178.1892,0.6568,-1.5000,125.2560,100.6360,110.5042,12211.1673,11.1775,ECU5
113.1480,15.6559,245.1057,0.5619,-1.5000,130.8000,100.9440,113.8678,12965.8737,11.5913,ECU5
109.7533,3.9603,15.6842,-0.6309,-1.5000,112.6280,105.2360,109.8010,12056.2503,3.9603,ECU5
112.9360,13.9249,193.9020,0.6823,-1.5000,128.9520,103.6960,113.5069,12883.8081,13.9249,ECU5
106.1600,4.6507,21.6290,-0.2391,-1.5000,110.4720,101.2320,106.2279,11284.3649,4.6507,ECU5
116.0160,5.5440,30.7359,-0.0000,-1.5000,121.5600,110.4720,116.1043,13480.2029,5.5440,ECU5
112.2307,16.3455,267.1766,0.6065,-1.5000,130.8000,100.0200,113.0214,12773.8403,5.3966,ECU5
103.7093,2.1560,4.6485,0.0114,-1.5000,105.8720,101.5600,103.7243,10758.7248,11.7579,ECU5
200.2253,5.5469,30.7676,0.0679,-1.5000,205.8720,194.7840,200.2765,40110.6958,5.5469,ECU5
107.9053,5.4780,30.0086,0.6448,-1.5000,114.1680,104.0040,107.9980,11663.5667,5.4780,ECU5
114.2707,14.5523,211.7681,0.6055,-1.5000,130.8000,103.3880,114.8867,13198.9640,14.5523,ECU5
126.9947,16.2466,263.9512,0.6433,-1.5000,145.5640,115.4000,127.6856,16303.6128,5.0890,ECU5
129.7667,17.7949,316.6586,0.6670,-1.5000,150.1840,117.5560,130.5775,17050.4935,6.4533,ECU5
115.9133,5.3907,29.0600,-0.0350,-1.5000,121.2520,110.4720,115.9969,13455.2742,5.3907,ECU5
110.9920,16.6776,278.1430,0.6855,-1.5000,130.1840,100.0200,111.8242,12504.6527,13.8577,ECU5
134.2773,27.2212,740.9956,0.6778,-1.5000,165.5640,116.0160,136.1044,18524.3993,4.7814,ECU5
108.8293,3.9000,15.2099,0.5851,-1.5000,113.2440,105.8520,108.8759,11853.9637,3.9000,ECU5
109.7600,13.8095,190.7031,0.6512,-1.5000,125.5640,100.0200,110.3376,12174.3930,11.3682,ECU5
115.6053,12.2324,149.6321,0.6352,-1.5000,129.5680,106.7760,116.0360,13464.3479,12.2324,ECU5
138.7947,16.4688,271.2200,-0.6275,-1.5000,150.8000,120.0200,139.4445,19444.7728,5.3907,ECU5
111.8067,5.7649,33.2340,-0.6262,-1.5000,116.0160,105.2360,111.9057,12522.8867,5.7649,ECU5
118.0693,4.2043,17.6763,-0.6689,-1.5000,120.9440,113.2440,118.1192,13952.1517,4.2043,ECU5
121.0467,4.7748,22.7990,0.0395,-1.5000,125.8720,116.3240,121.1094,14667.4948,4.7748,ECU5
112.1147,12.2285,149.5373,0.6825,-1.5000,126.1800,104.0040,112.5584,12669.3900,12.2285,ECU5
112.3200,4.4420,19.7317,-0.4703,-1.5000,116.0160,107.3920,112.3785,12628.9369,4.4420,ECU5
107.0840,3.9323,15.4628,-0.4078,-1.5000,110.4720,102.7720,107.1321,11477.2916,3.9323,ECU5
111.7040,4.9568,24.5698,-0.5157,-1.5000,115.7080,106.1600,111.7773,12494.1635,4.9568,ECU5
110.7800,4.7814,22.8622,0.1178,-1.5000,115.7080,106.1600,110.8488,12287.4499,4.7814,ECU5
107.9053,5.0828,25.8346,-0.0371,-1.5000,112.9360,102.7720,107.9851,11660.7840,5.0828,ECU5
110.7800,4.9568,24.5698,0.2248,-1.5000,116.0160,106.1600,110.8539,12288.5883,4.9568,ECU5
116.6320,12.8144,164.2096,0.4518,-1.5000,130.8000,105.8520,117.1004,13712.4965,12.8144,ECU5
112.3200,3.2596,10.6248,-0.5952,-1.5000,114.7840,108.6240,112.3515,12622.8656,3.2596,ECU5
115.5027,2.1633,4.6800,-0.1728,-1.5000,117.5560,113.2440,115.5162,13343.9860,2.1633,ECU5
111.7040,5.0422,25.4236,-0.4221,-1.5000,116.0160,106.1600,111.7798,12494.7327,5.0422,ECU5
112.1213,16.2803,265.0477,0.6668,-1.5000,130.8000,100.9440,112.9066,12747.8918,13.2225,ECU5
107.8027,3.1611,9.9923,-0.4451,-1.5000,110.4720,104.3120,107.8336,11628.0765,3.1611,ECU5
112.5320,16.2973,265.6025,0.6265,-1.5000,131.1080,100.6360,113.3160,12840.5194,12.6892,ECU5
120.2187,2.7855,7.7593,-0.2691,-1.5000,122.7720,117.2480,120.2402,14457.7007,9.4882,ECU5
114.1747,14.4116,207.6932,0.7011,-1.5000,130.8000,105.2360,114.7794,13174.3166,13.6855,ECU5
112.6413,15.8946,252.6390,0.6405,-1.5000,130.8000,101.2520,113.3865,12856.4960,4.7748,ECU5
118.5893,16.3455,267.1766,-0.6065,-1.5000,130.8000,100.0200,119.3380,14241.5477,5.3966,ECU5
108.0080,5.4751,29.9770,0.5494,-1.5000,114.1680,103.6960,108.1005,11685.7127,5.4751,ECU5
110.1640,2.9702,8.8224,-0.6309,-1.5000,112.3200,106.7760,110.1907,12141.9885,2.9702,ECU5
114.6813,4.4456,19.7633,-0.7071,-1.5000,117.2480,109.5480,114.7388,13164.9838,4.4456,ECU5
134.5853,27.2212,740.9956,0.6778,-1.5000,165.8720,116.3240,136.4082,18607.2090,4.7814,ECU5
111.9093,4.7848,22.8938,0.5021,-1.5000,117.2480,108.0080,111.9775,12538.9615,4.7848,ECU5
116.8373,3.4066,11.6050,-0.2182,-1.5000,120.0200,113.2440,116.8704,13658.6991,3.4066,ECU5
113.1413,3.4066,11.6050,-0.2182,-1.5000,116.3240,109.5480,113.1755,12808.6980,3.4066,ECU5
115.8107,5.0828,25.8346,-0.4780,-1.5000,120.0200,110.1640,115.8850,13429.3336,5.0828,ECU5
128.8427,17.2319,296.9392,0.6765,-1.5000,148.6440,117.2480,129.6086,16798.3922,5.8520,ECU5
169.3427,3.7638,14.1664,-0.3818,-1.5000,172.6280,165.2360,169.3705,28686.3830,3.7638,ECU5
149.3560,18.7142,350.2200,0.6589,-1.5000,170.8000,136.3240,150.1356,22540.6947,7.3941,ECU5
110.0613,4.3157,18.6250,-0.5138,-1.5000,113.5520,105.2360,110.1177,12125.9137,4.3157,ECU5
112.7307,4.9791,24.7911,-0.2948,-1.5000,117.2480,107.3920,112.8039,12724.7306,4.9791,ECU5
114.6880,14.0547,197.5333,0.6617,-1.5000,130.8000,104.9480,115.2607,13285.0262,11.6648,ECU5
110.9853,3.3927,11.5102,-0.6810,-1.5000,113.2440,107.0840,111.0199,12325.4177,3.3927,ECU5
118.9933,3.2058,10.2769,-0.5280,-1.5000,121.5600,115.4000,119.0221,14166.2647,3.2058,ECU5
108.4187,4.3266,18.7198,0.1728,-1.5000,112.9360,104.3120,108.4762,11767.0872,4.3266,ECU5
115.2973,5.5554,30.8624,-0.1351,-1.5000,120.6360,109.5480,115.3865,13314.0500,5.5554,ECU5
112.2173,3.2058,10.2769,-0.5280,-1.5000,114.7840,108.6240,112.2479,12599.5812,3.2058,ECU5
113.1413,9.8190,96.4134,0.3162,-1.5000,123.7160,104.3120,113.4250,12865.2369,9.8190,ECU5
110.7800,5.2631,27.7003,-0.2121,-1.5000,115.7080,105.2360,110.8633,12290.6753,5.2631,ECU5
112.6280,3.0800,9.4864,0.0000,-1.5000,115.7080,109.5480,112.6561,12691.3907,3.0800,ECU5
107.0840,3.0334,9.2018,0.5077,-1.5000,110.4720,104.6200,107.1126,11473.1176,3.0334,ECU5
116.5293,3.7638,14.1664,0.3818,-1.5000,120.6360,113.2440,116.5698,13588.5298,3.7638,ECU5
116.8440,13.9216,193.8114,-0.5234,-1.5000,128.0280,101.2520,117.3956,13781.7279,3.9121,ECU5
114.4760,3.6313,13.1861,-0.4372,-1.5000,117.5560,110.4720,114.5144,13113.5453,3.6313,ECU5
129.9720,16.9970,288.8984,0.4174,-1.5000,148.6440,115.4000,130.7108,17085.3197,6.9851,ECU5
117.9667,6.8894,47.4636,0.6676,-1.5000,125.8720,113.2440,118.1007,13947.7769,6.8894,ECU5
112.9427,13.8959,193.0964,0.6928,-1.5000,128.9520,104.0040,113.5111,12884.7769,13.6021,ECU5
121.3547,4.3266,18.7198,0.1728,-1.5000,125.8720,117.2480,121.4061,14739.4350,4.3266,ECU5
112.2173,4.1590,17.2969,-0.0453,-1.5000,116.3240,108.0080,112.2687,12604.2611,4.1590,ECU5
110.1707,13.4571,181.0943,0.6482,-1.5000,125.5640,100.6360,110.7172,12258.3053,11.1236,ECU5
114.9893,13.6959,187.5777,0.7055,-1.5000,130.8000,106.7760,115.5318,13347.5986,13.6959,ECU5
111.7107,16.1036,259.3263,0.6659,-1.5000,130.1840,100.6360,112.4818,12652.1572,13.0831,ECU5
117.5560,4.0040,16.0320,0.0000,-1.5000,121.5600,113.5520,117.6015,13830.1011,4.0040,ECU5
129.4587,18.5232,343.1072,0.6931,-1.5000,150.8000,117.5560,130.3391,16988.2845,7.0437,ECU5
132.8467,15.6764,245.7496,0.6556,-1.5000,150.8000,121.8680,133.4619,17812.0699,4.4740,ECU5
113.5520,4.0394,16.3166,-0.2736,-1.5000,117.2480,109.2400,113.5999,12904.9344,4.0394,ECU5
113.4560,15.3625,236.0049,0.5696,-1.5000,130.8000,101.5600,114.1473,13029.6006,11.4638,ECU5
110.8827,4.9119,24.1271,-0.6791,-1.5000,114.1680,105.2360,110.9552,12311.0505,4.9119,ECU5
110.7800,4.9568,24.5698,0.2248,-1.5000,116.0160,106.1600,110.8539,12288.5883,4.9568,ECU5
112.4227,4.9312,24.3168,-0.0764,-1.5000,117.2480,107.3920,112.4947,12655.0672,4.9312,ECU5
113.5520,5.4141,29.3130,-0.6156,-1.5000,117.5560,107.3920,113.6380,12913.5987,5.4141,ECU5
110.5747,4.9886,24.8860,0.6950,-1.5000,116.3240,107.3920,110.6497,12243.3476,4.9886,ECU5
120.9440,5.3966,29.1232,-0.1045,-1.5000,126.1800,115.4000,121.0242,14646.8666,5.3966,ECU5
110.4787,13.1365,172.5688,0.6724,-1.5000,125.5640,101.5600,110.9981,12320.5817,11.2929,ECU5
112.1147,4.1930,17.5815,-0.5557,-1.5000,115.4000,107.3920,112.1669,12581.4195,4.1930,ECU5
107.3920,3.4297,11.7631,-0.3193,-1.5000,110.4720,103.6960,107.4285,11540.8838,3.4297,ECU5
111.3960,3.3880,11.4785,0.0000,-1.5000,114.7840,108.0080,111.4303,12416.7212,3.3880,ECU5
107.3920,5.1261,26.2773,0.6360,-1.5000,113.2440,103.6960,107.4735,11550.5599,5.1261,ECU5
190.3693,4.6744,21.8503,0.3128,-1.5000,195.4000,186.1600,190.4076,36255.0500,4.6744,ECU5
116.9400,3.9323,15.4628,0.4078,-1.5000,121.2520,113.5520,116.9841,13685.2722,3.9323,ECU5
114.1680,4.9568,24.5698,-0.5157,-1.5000,118.1720,108.6240,114.2397,13050.7121,4.9568,ECU5
106.6733,3.1611,9.9923,0.4451,-1.5000,110.1640,104.0040,106.7046,11385.8616,3.1611,ECU5
109.5480,4.0394,16.3166,-0.2736,-1.5000,113.2440,105.2360,109.5976,12011.6420,4.0394,ECU5
113.4493,7.7021,59.3216,0.0489,-1.5000,121.2520,105.8520,113.6235,12910.2990,7.7021,ECU5
111.6080,16.6776,278.1430,0.6855,-1.5000,130.8000,100.6360,112.4356,12641.7743,13.8577,ECU5
116.7347,4.1817,17.4866,-0.2221,-1.5000,120.6360,112.3200,116.7846,13638.6401,4.1817,ECU5
111.3000,15.1519,229.5788,0.6525,-1.5000,128.6440,100.6360,111.9855,12540.7425,12.2324,ECU5
107.3920,3.1259,9.7710,-0.3480,-1.5000,110.1640,104.0040,107.4223,11539.5557,3.1259,ECU5
112.8467,15.6764,245.7496,0.6556,-1.5000,130.8000,101.8680,113.5703,12898.2033,4.4740,ECU5
112.4227,3.4619,11.9845,-0.4113,-1.5000,115.4000,108.6240,112.4582,12646.8456,3.4619,ECU5
102.8880,2.8510,8.1280,0.7071,-1.5000,106.1800,101.2320,102.9143,10591.3592,13.2129,ECU5
112.5253,11.8743,140.9995,0.6810,-1.5000,126.1800,104.6200,112.9422,12755.9503,11.8743,ECU5
114.0653,9.2673,85.8835,0.1615,-1.5000,123.7160,105.2360,114.3160,13068.1560,9.2673,ECU5
104.4213,0.6492,0.4215,-0.5095,-1.5000,104.9480,103.6960,104.4227,10904.0958,12.0120,ECU5
111.6013,5.1292,26.3089,-0.5280,-1.5000,115.7080,105.8520,111.6799,12472.3969,5.1292,ECU5
110.4720,4.0394,16.3166,0.2736,-1.5000,114.7840,106.7760,110.5212,12214.9405,4.0394,ECU5
104.3187,2.6732,7.1457,-0.7071,-1.5000,105.8720,101.2320,104.3415,10887.1480,13.0975,ECU5
110.3693,2.6195,6.8618,-0.6094,-1.5000,112.3200,107.3920,110.3901,12185.9643,2.6195,ECU5
110.4720,4.6507,21.6290,0.2391,-1.5000,115.4000,106.1600,110.5372,12218.4821,4.6507,ECU5
117.3507,11.8743,140.9995,0.5886,-1.5000,130.8000,108.3160,117.7505,13865.1787,11.8743,ECU5
118.5827,3.9000,15.2099,-0.5851,-1.5000,121.5600,114.1680,118.6254,14071.9887,3.9000,ECU5
174.6880,13.9942,195.8380,0.6886,-1.5000,190.8000,165.5640,175.0613,30646.4560,12.1116,ECU5
112.0187,15.4203,237.7860,0.6172,-1.5000,129.5680,100.6360,112.7240,12706.7057,11.9777,ECU5
132.3333,16.2865,265.2497,0.5950,-1.5000,150.8000,120.0200,132.9998,17688.9443,5.4083,ECU5
110.4787,15.9984,255.9481,0.7071,-1.5000,128.9520,101.2320,111.2482,12376.1679,14.3090,ECU5
114.6880,13.9942,195.8380,0.6886,-1.5000,130.8000,105.5640,115.2558,13283.8960,12.1116,ECU5
137.7680,17.7470,314.9552,-0.6216,-1.5000,150.8000,117.5560,138.5279,19189.9919,6.6369,ECU5
111.0880,3.4297,11.7631,0.3193,-1.5000,114.7840,108.0080,111.1233,12348.3858,3.4297,ECU5
129.5613,18.4711,341.1804,0.6804,-1.5000,150.8000,117.2480,130.4362,17013.5927,7.0527,ECU5
118.2747,2.9915,8.9488,0.4159,-1.5000,121.5600,115.7080,118.2999,13994.8627,2.9915,ECU5
105.6467,4.6337,21.4709,0.1615,-1.5000,110.4720,101.2320,105.7144,11175.5321,4.6337,ECU5
129.3560,17.0883,292.0104,0.6637,-1.5000,148.9520,117.5560,130.1063,16927.6483,5.7813,ECU5
117.2480,3.8592,14.8936,-0.1457,-1.5000,120.9440,113.2440,117.2903,13757.0226,3.8592,ECU5
110.9920,14.3022,204.5532,0.6709,-1.5000,127.4120,101.2520,111.6046,12455.5929,11.9619,ECU5
111.6080,10.4907,110.0539,0.7042,-1.5000,123.7160,105.2360,111.9362,12529.7149,11.3432,ECU5
110.0613,4.7349,22.4195,-0.6769,-1.5000,113.2440,104.6200,110.1292,12128.4434,4.7349,ECU5
115.1947,13.6855,187.2932,0.6290,-1.5000,130.8000,105.2360,115.7354,13394.6733,13.6855,ECU5
115.7080,4.3120,18.5933,0.0000,-1.5000,120.0200,111.3960,115.7616,13400.7368,4.3120,ECU5
112.3333,16.0990,259.1784,0.6654,-1.5000,130.8000,101.2520,113.0998,12791.5634,4.8144,ECU5
120.4373,16.8930,285.3720,-0.7029,-1.5000,130.8000,100.9440,121.2246,14695.3993,5.3702,ECU5
102.2720,2.9146,8.4952,0.5721,-1.5000,105.5640,100.0200,102.2997,10465.2254,12.7526,ECU5
141.2520,12.5148,156.6205,-0.5858,-1.5000,150.8000,127.0840,141.6211,20056.5411,12.5148,ECU5
150.1773,18.1918,330.9412,0.6844,-1.5000,171.1080,138.1720,150.9101,22773.8589,6.7573,ECU5
121.6627,4.3266,18.7198,0.1728,-1.5000,126.1800,117.5560,121.7139,14814.2843,4.3266,ECU5
115.4000,13.4642,181.2851,0.6476,-1.5000,130.8000,105.8520,115.9225,13438.0167,13.4642,ECU5
114.9893,5.8141,33.8032,-0.3995,-1.5000,120.0200,108.6240,115.0873,13245.0823,5.8141,ECU5
108.8293,4.0667,16.5380,0.3559,-1.5000,113.2440,105.2360,108.8800,11854.8491,4.0667,ECU5
116.4267,4.1590,17.2969,0.0453,-1.5000,120.6360,112.3200,116.4762,13566.7000,4.1590,ECU5
121.0467,4.9312,24.3168,-0.0764,-1.5000,125.8720,116.0160,121.1136,14668.5067,4.9312,ECU5
110.9853,12.8637,165.4744,0.5922,-1.5000,125.5640,101.2320,111.4812,12428.0605,12.8637,ECU5
110.5747,4.0198,16.1585,0.1857,-1.5000,114.7840,106.7760,110.6234,12237.5292,4.0198,ECU5
111.4027,15.5404,241.5042,0.6764,-1.5000,129.2600,100.9440,112.1230,12571.5569,12.8711,ECU5
109.4453,4.1590,17.2969,-0.0453,-1.5000,113.5520,105.2360,109.4980,11989.8122,4.1590,ECU5
111.4987,3.9000,15.2099,0.3270,-1.5000,115.7080,108.0080,111.5441,12442.0926,3.9000,ECU5
112.5320,15.9270,253.6681,0.6650,-1.5000,130.8000,101.5600,113.2809,12832.5631,12.9446,ECU5
129.7667,18.2940,334.6705,0.6799,-1.5000,150.8000,117.5560,130.6235,17062.5014,6.8802,ECU5
110.6840,14.6683,215.1595,0.6297,-1.5000,127.4120,100.0200,111.3301,12394.3875,11.6281,ECU5
109.9720,18.1483,329.3622,0.6686,-1.5000,130.8000,97.5560,110.9658,12313.4156,6.7923,ECU5
119.6093,11.1151,123.5445,-0.7065,-1.5000,126.1800,106.7760,119.9531,14388.7557,11.1151,ECU5
120.5400,17.7708,315.8028,-0.7071,-1.5000,130.8000,100.0200,121.4102,14740.4268,6.2238,ECU5
115.5027,4.9791,24.7911,-0.2948,-1.5000,120.0200,110.1640,115.5742,13357.3934,4.9791,ECU5
113.7573,13.2881,176.5735,0.6461,-1.5000,128.9520,104.3120,114.2736,13058.4466,13.2881,ECU5
113.1413,3.9603,15.6842,-0.6309,-1.5000,116.0160,108.6240,113.1875,12811.4174,3.9603,ECU5
116.0160,5.2360,27.4157,-0.0000,-1.5000,121.2520,110.7800,116.0947,13477.9894,5.2360,ECU5
115.4000,13.4642,181.2851,0.6476,-1.5000,130.8000,105.8520,115.9225,13438.0167,13.4642,ECU5
114.3733,8.6038,74.0255,0.3573,-1.5000,123.7160,106.7760,114.5889,13130.6097,8.6038,ECU5
108.7267,4.7748,22.7990,0.0395,-1.5000,113.5520,104.0040,108.7965,11836.6874,4.7748,ECU5
111.1907,4.9312,24.3168,-0.0764,-1.5000,116.0160,106.1600,111.2635,12379.5756,4.9312,ECU5
115.0920,4.7814,22.8622,-0.1178,-1.5000,119.7120,110.1640,115.1582,13261.4099,4.7814,ECU5
132.1280,16.4063,269.1667,0.6174,-1.5000,150.8000,120.0200,132.8053,17637.2528,5.3907,ECU5
118.2747,3.0230,9.1386,-0.7071,-1.5000,120.0200,114.7840,118.3004,13994.9892,3.0230,ECU5
113.0453,15.4392,238.3700,0.6812,-1.5000,130.8000,102.7720,113.7460,12938.1607,14.9022,ECU5
117.2480,4.0040,16.0320,0.0000,-1.5000,121.2520,113.2440,117.2936,13757.7815,4.0040,ECU5
111.3960,4.5994,21.1547,-0.6190,-1.5000,114.7840,106.1600,111.4593,12423.1719,4.5994,ECU5
116.7347,4.5092,20.3325,0.2854,-1.5000,121.5600,112.6280,116.7927,13640.5374,4.5092,ECU5
127.7133,15.5081,240.5025,0.6871,-1.5000,145.5640,117.5560,128.3395,16471.0305,4.1015,ECU5
130.6907,16.3138,266.1392,0.5203,-1.5000,148.9520,117.5560,131.3677,17257.4765,5.8520,ECU5
132.4360,16.1177,259.7813,0.6241,-1.5000,150.8000,120.6360,133.0882,17712.4816,5.0828,ECU5
103.5040,3.0815,9.4956,-0.5781,-1.5000,105.8720,100.0200,103.5346,10719.4084,10.9777,ECU5
119.0000,16.5987,275.5164,-0.6460,-1.5000,130.8000,100.0200,119.7693,14344.6776,5.4083,ECU5
112.2173,13.1734,173.5379,0.7002,-1.5000,127.4120,104.0040,112.7316,12708.4218,13.1734,ECU5
120.6360,4.9568,24.5698,0.2248,-1.5000,125.8720,116.0160,120.7039,14569.4243,4.9568,ECU5
116.6320,3.7343,13.9450,0.2948,-1.5000,120.6360,113.2440,116.6718,13612.3201,3.7343,ECU5
117.3507,3.7003,13.6920,-0.1016,-1.5000,120.9440,113.5520,117.3896,13780.3070,3.7003,ECU5
107.0840,2.9381,8.6326,0.1905,-1.5000,110.1640,104.3120,107.1109,11472.7381,2.9381,ECU5
108.4187,2.7947,7.8105,-0.6211,-1.5000,110.4720,105.2360,108.4427,11759.8143,2.7947,ECU5
112.6280,4.2343,17.9293,-0.3818,-1.5000,116.3240,108.0080,112.6811,12697.0192,4.2343,ECU5
109.6573,13.5397,183.3242,0.6926,-1.5000,125.2560,100.9440,110.2132,12146.9469,11.9328,ECU5
115.4000,11.7727,138.5963,0.6876,-1.5000,128.9520,107.7000,115.7996,13409.5575,11.7727,ECU5
110.5747,3.8510,14.8304,-0.6616,-1.5000,113.2440,106.1600,110.6194,12236.6438,3.8510,ECU5
108.9320,4.8406,23.4314,0.3379,-1.5000,114.1680,104.6200,109.0037,11881.8016,4.8406,ECU5
111.6013,6.0851,37.0286,0.3292,-1.5000,118.1720,106.1600,111.7119,12479.5433,6.0851,ECU5
109.2400,6.2517,39.0840,0.3480,-1.5000,116.0160,103.6960,109.3592,11959.4336,6.2517,ECU5
109.9587,3.6094,13.0280,-0.6156,-1.5000,112.6280,105.8520,109.9982,12099.5937,3.6094,ECU5
113.2440,4.4740,20.0163,-0.1259,-1.5000,117.5560,108.6240,113.3029,12837.5477,4.4740,ECU5
114.1747,14.4010,207.3901,0.7057,-1.5000,130.8000,105.5640,114.7785,13174.1146,12.9811,ECU5
115.9133,11.9062,141.7584,0.6642,-1.5000,129.5680,107.7000,116.3203,13530.4065,11.9062,ECU5
131.5120,17.1079,292.6806,0.5615,-1.5000,150.8000,118.1720,132.2518,17490.5266,6.3446,ECU5
111.7040,12.6505,160.0356,0.6505,-1.5000,126.1800,102.7720,112.1805,12584.4740,12.6505,ECU5
112.4227,5.0076,25.0757,-0.5625,-1.5000,116.3240,106.7760,112.4970,12655.5731,5.0076,ECU5
109.5480,3.4710,12.0477,0.7008,-1.5000,113.5520,107.3920,109.5847,12008.7961,3.4710,ECU5
111.8067,3.6745,13.5023,0.6571,-1.5000,116.0160,109.2400,111.8469,12509.7323,3.6745,ECU5
121.1493,5.0828,25.8346,-0.0371,-1.5000,126.1800,116.0160,121.2204,14694.3841,5.0828,ECU5
112.5253,4.2043,17.6763,-0.3049,-1.5000,116.3240,108.0080,112.5777,12673.7349,4.2043,ECU5
113.5520,6.0591,36.7124,0.2736,-1.5000,120.0200,108.0080,113.6597,12918.5316,6.0591,ECU5
114.4760,3.5520,12.6169,-0.5605,-1.5000,117.2480,110.4720,114.5127,13113.1659,3.5520,ECU5
119.0960,2.1560,4.6483,0.6427,-1.5000,121.5600,117.5560,119.1090,14186.9561,2.1560,ECU5
160.9440,12.5791,158.2332,-0.5557,-1.5000,170.8000,146.7760,161.2714,26008.4599,12.5791,ECU5
118.1720,2.8229,7.9686,0.3818,-1.5000,121.2520,115.7080,118.1945,13969.9340,2.8229,ECU5
